,PDB,DUD-e,Split
12400,5ota,False,train
12401,4pow,False,train
12402,5qay,True,train
12403,5qaw,True,train
12404,5qaz,True,train
12405,5qal,True,train
12406,5qaj,True,train
12407,5qaf,True,train
12408,5dtt,True,train
12409,5qa5,True,train
12410,5qaq,True,train
12411,5dva,True,train
12412,5dts,True,train
12413,5qac,True,train
12414,5qao,True,train
12415,5qae,True,train
12416,5qa9,True,train
12417,5qab,True,train
12418,5qak,True,train
12419,5qag,True,train
12420,5qas,True,train
12421,5qa6,True,train
12422,5qar,True,train
12423,5qa4,True,train
12424,5qa8,True,train
12425,5qad,True,train
12426,5qb0,True,train
12427,5qax,True,train
12428,5qai,True,train
12429,5qah,True,train
12430,5qat,True,train
12431,5qaa,True,train
12432,5qa7,True,train
12433,5qan,True,train
12434,5qam,True,train
12435,5qap,True,train
12436,5qau,True,train
12437,5qav,True,train
12438,5qb2,True,train
12439,5dtk,True,train
12440,5qb3,True,train
12441,5qb1,True,train
12442,5faq,True,train
12443,6q5b,True,removed
12444,5fat,True,train
12445,5fas,True,train
12446,4wmc,True,removed
12447,6mkq,True,removed
12448,2wi1,True,train
12449,5fnf,True,train
12450,4egh,True,train
12451,2wi3,True,train
12452,2wi2,True,train
12453,5fnd,True,train
12454,1uy7,True,train
12455,1uyd,True,train
12456,1uye,True,train
12457,1uy6,True,removed
12458,4egi,True,train
12459,4eft,True,train
12460,5fnc,True,train
12461,1uy8,True,train
12462,1uyg,True,train
12463,4eeh,True,train
12464,3b24,True,train
12465,1uyc,True,train
12466,4cwf,True,train
12467,1uyf,True,train
12468,2qfo,True,train
12469,1uyk,True,train
12470,1uy9,True,train
12471,1uyh,True,train
12472,2cct,True,train
12473,2yk9,True,train
12474,2yjw,True,train
12475,2yjx,True,train
12476,3b27,True,train
12477,4cwo,True,train
12478,6eyb,True,train
12479,1uyi,True,train
12480,2qg2,True,train
12481,4cwn,True,train
12482,2ccs,True,train
12483,2qg0,True,train
12484,2wi4,True,val
12485,6ey8,True,train
12486,5lo5,False,train
12487,6ey9,True,train
12488,1yet,True,train
12489,3r4m,True,train
12490,2yke,True,train
12491,2ykb,True,train
12492,5j82,True,train
12493,2wi5,True,train
12494,4w7t,True,train
12495,6eln,True,train
12496,3b25,True,train
12497,2ykc,True,val
12498,2ccu,True,train
12499,2bz5,True,train
12500,4o04,True,train
12501,1yc1,True,train
12502,2ykj,True,train
12503,4bqg,True,train
12504,6f1n,True,train
12505,6elo,True,train
12506,4awq,True,train
12507,2byi,True,train
12508,5j8u,True,train
12509,2qf6,True,train
12510,3d0b,True,train
12511,1yc4,True,train
12512,2byh,True,train
12513,4efu,True,train
12514,6elp,True,train
12515,4xip,True,train
12516,2wi6,True,train
12517,3b26,True,train
12518,3ow6,True,train
12519,3eko,True,train
12520,5odx,True,train
12521,3bm9,True,train
12522,5j27,True,train
12523,4cwt,True,train
12524,4cwp,True,train
12525,5j8m,True,train
12526,5j64,True,train
12527,6el5,True,train
12528,3r4n,True,train
12529,4xir,True,train
12530,3qtf,True,train
12531,4fcq,True,train
12532,5zr3,False,test
12533,6hhr,True,test
12534,3r92,True,train
12535,3r91,True,train
12536,4cwq,True,train
12537,4xiq,True,train
12538,3rkz,True,train
12539,3rlp,True,train
12540,4awp,True,train
12541,4lwe,True,train
12542,6fcj,True,test
12543,2wi7,True,train
12544,5ggz,True,train
12545,5lo6,False,train
12546,4xit,True,train
12547,5lny,True,train
12548,4o07,True,train
12549,3hhu,True,train
12550,3vha,True,train
12551,3rlq,True,train
12552,2yi5,True,train
12553,6ei5,True,train
12554,4o05,True,train
12555,5h22,False,train
12556,6eya,True,train
12557,3bmy,True,train
12558,3ekr,True,train
12559,3owd,True,train
12560,3rlr,True,val
12561,4lwh,True,train
12562,4awo,True,train
12563,4lwi,True,train
12564,2vcj,True,train
12565,2vci,True,removed
12566,4o09,True,train
12567,3owb,True,train
12568,4egk,True,train
12569,5nyh,True,train
12570,5j2x,True,train
12571,5j6n,True,train
12572,5j9x,True,train
12573,5j6l,True,train
12574,4u93,True,train
12575,4cws,True,train
12576,3r4p,True,train
12577,5oci,True,train
12578,2yi0,True,train
12579,3r4o,True,train
12580,5j86,True,train
12581,3hek,True,train
12582,4o0b,True,train
12583,4cwr,True,train
12584,2yi7,True,train
12585,2uwd,True,train
12586,4nh7,True,removed
12587,3b28,True,train
12588,4nh8,True,train
12589,5j6m,True,train
12590,3qdd,True,train
12591,3vhc,True,train
12592,5j20,True,train
12593,3vhd,True,train
12594,3wha,True,train
12595,4fcr,True,train
12596,2yki,True,train
12597,4b7p,True,train
12598,2ohv,False,train
12599,2we3,False,train
12600,6g5u,False,test
12601,4qjx,False,train
12602,4hu1,False,train
12603,5lla,False,train
12604,4knn,False,train
12605,3czv,False,val
12606,4knm,False,train
12607,4qiz,False,train
12608,4qjp,False,train
12609,5e2n,False,train
12610,3k8d,False,train
12611,3q2j,False,train
12612,3m56,False,train
12613,3m5a,False,train
12614,4j7i,False,train
12615,3m59,False,train
12616,3m53,False,train
12617,3m57,False,train
12618,3m58,False,train
12619,3cbp,False,train
12620,3m54,False,train
12621,3m55,False,train
12622,5ylt,False,train
12623,4jlg,False,train
12624,3p1d,False,val
12625,4n3w,False,train
12626,2rny,False,train
12627,4yk0,False,train
12628,6axq,False,train
12629,5mpz,False,train
12630,5h85,False,train
12631,5w0l,False,train
12632,5lpl,False,train
12633,5lpj,False,train
12634,5i83,False,train
12635,5ep7,False,train
12636,5mqe,False,train
12637,6fqu,False,train
12638,5tb6,False,val
12639,5mme,False,val
12640,5eng,False,train
12641,5mmg,False,train
12642,4tqn,False,train
12643,5ktu,False,train
12644,5i86,False,train
12645,5dbm,False,train
12646,5nu3,False,train
12647,6fr0,False,train
12648,6fqo,False,train
12649,5j0d,False,train
12650,5i8b,False,train
12651,5mpn,False,train
12652,6ay5,False,train
12653,6frf,False,train
12654,5nlk,False,train
12655,5i89,False,train
12656,6alc,False,train
12657,5i8g,False,train
12658,5ktw,False,val
12659,5ktx,False,train
12660,2l84,False,train
12661,5w0f,False,train
12662,5w0q,False,train
12663,6ay3,False,train
12664,5mpk,False,train
12665,5w0i,False,train
12666,5w0e,False,train
12667,5j75,False,train
12668,5j74,False,train
12669,5y97,False,train
12670,1pzp,False,val
12671,1pzo,False,train
12672,1nyy,False,train
12673,1nym,False,train
12674,1ny0,False,train
12675,1nxy,False,train
12676,1erq,False,train
12677,1ero,False,val
12678,4kp8,False,train
12679,5ll5,False,train
12680,4kp5,False,train
12681,5ll9,False,train
12682,4ht2,False,train
12683,6g7a,False,removed
12684,4qj0,False,train
12685,4qjo,False,train
12686,5msb,False,train
12687,6g5l,False,removed
12688,4q0l,False,train
12689,4qjw,False,train
12690,1jd0,False,val
12691,5llp,False,train
12692,5llo,False,train
12693,4ww8,False,train
12694,1jt1,False,train
12695,1pum,False,removed
12696,1db1,False,train
12697,1s19,False,train
12698,1ie9,False,train
12699,3g2y,False,train
12700,3g2z,False,train
12701,6md8,False,removed
12702,3g30,False,train
12703,6mia,True,removed
12704,3g31,False,train
12705,3g34,False,train
12706,3g32,False,train
12707,4de2,False,train
12708,5ujo,True,removed
12709,3g35,False,train
12710,1ymx,False,val
12711,4dds,True,train
12712,4de3,True,val
12713,4ddy,True,train
12714,4de0,False,val
12715,6bt6,True,train
12716,1yms,False,train
12717,4de1,False,train
12718,1ym1,False,train
12719,6bu3,True,train
12720,4len,True,train
12721,1yly,False,train
12722,2a14,False,train
12723,3g8o,True,train
12724,3hq5,True,train
12725,3kba,True,train
12726,1a28,True,train
12727,1zuc,True,train
12728,2w8y,True,train
12729,1sqn,True,train
12730,1sr7,True,train
12731,4oar,True,train
12732,5ayf,False,train
12733,5du6,False,train
12734,5du4,False,train
12735,5dtw,False,train
12736,5du8,False,train
12737,5duf,False,train
12738,5duc,False,val
12739,5org,False,train
12740,5wcm,False,train
12741,4j09,False,train
12742,6hy2,False,removed
12743,2aq9,False,val
12744,2ogy,False,train
12745,2e7f,False,train
12746,2j83,False,train
12747,2pgl,False,train
12748,2pgj,False,train
12749,3u4i,False,train
12750,3u4h,False,train
12751,6edr,False,train
12752,4xjt,False,train
12753,4tmf,False,train
12754,4xjs,False,train
12755,3ocz,False,train
12756,4x69,False,train
12757,3ocp,False,train
12758,3od0,False,removed
12759,4z07,False,train
12760,5lub,False,train
12761,1o9e,False,train
12762,1o9d,False,train
12763,3e6y,False,train
12764,5nwi,False,train
12765,5nwk,False,train
12766,6k4t,False,removed
12767,6k4x,False,removed
12768,1dub,False,train
12769,3ai8,False,train
12770,1gmy,False,train
12771,5agi,False,removed
12772,2wfg,False,removed
12773,5agj,False,removed
12774,2xxx,False,train
12775,2xxw,False,train
12776,2xxr,False,train
12777,1s9t,False,train
12778,1s50,False,train
12779,3qxm,False,train
12780,2xxy,False,train
12781,2xxt,False,train
12782,1tt1,False,train
12783,3omg,False,train
12784,3omc,False,train
12785,3zyr,False,train
12786,2uzj,False,train
12787,4rkx,False,train
12788,4d8i,False,train
12789,4d8e,False,train
12790,4ikn,False,train
12791,4xcb,False,train
12792,5g6u,False,train
12793,2it4,False,train
12794,5gmm,False,train
12795,6hwz,False,train
12796,2nmx,False,train
12797,2nn1,False,train
12798,6g3v,False,train
12799,1azm,False,val
12800,6faf,False,train
12801,2nn7,False,train
12802,6f3b,False,train
12803,6fag,False,train
12804,3lxe,False,train
12805,2foy,False,removed
12806,5e2m,False,train
12807,6ex1,False,train
12808,6evr,False,train
12809,4wup,False,train
12810,4wr7,False,train
12811,6df1,False,train
12812,6df2,False,val
12813,6m8e,False,removed
12814,6m8d,False,removed
12815,6m8a,False,removed
12816,6m8b,False,removed
12817,6m89,False,removed
12818,6m8c,False,removed
12819,6m88,False,removed
12820,6n93,False,test
12821,6n94,False,test
12822,6n92,False,test
12823,6n95,False,removed
12824,6n97,False,test
12825,6n96,False,test
12826,3fas,False,train
12827,3fat,False,train
12828,2iv9,False,train
12829,3h1z,False,train
12830,3hs9,False,train
12831,4non,False,removed
12832,4ymx,False,train
12833,1uvu,False,train
12834,3pma,True,train
12835,1ett,False,train
12836,1uvt,False,train
12837,1ets,False,train
12838,1n4h,False,train
12839,1nq7,False,train
12840,4hco,True,train
12841,4h71,True,train
12842,5dms,True,train
12843,4rcp,True,train
12844,3bzi,True,train
12845,4e9c,True,removed
12846,4lkl,True,removed
12847,4lkm,True,removed
12848,3fvh,True,removed
12849,3hik,True,removed
12850,4whl,True,train
12851,4e67,True,removed
12852,1q4k,False,train
12853,1umw,False,train
12854,5j19,True,train
12855,4x9w,True,train
12856,4o9w,True,train
12857,4whh,True,train
12858,4e9d,True,removed
12859,3rq7,True,train
12860,4x9r,True,train
12861,4dfw,True,removed
12862,4x9v,True,train
12863,6ax4,True,train
12864,4o6w,True,train
12865,1ro7,False,train
12866,1wvc,False,val
12867,2v25,False,train
12868,2wr8,False,train
12869,3hiw,False,removed
12870,3hiv,False,removed
12871,3hit,False,removed
12872,6mli,False,removed
12873,6mlp,False,removed
12874,6mla,False,removed
12875,6mkw,False,removed
12876,6mlg,False,removed
12877,6ml9,False,removed
12878,5owf,False,train
12879,6mlo,False,removed
12880,1lag,False,train
12881,6mku,False,removed
12882,6mlj,False,removed
12883,1lah,False,train
12884,6mln,False,removed
12885,1laf,False,train
12886,1lst,False,train
12887,6mle,False,removed
12888,6fn9,False,train
12889,2c1n,False,train
12890,3rdh,False,train
12891,6eww,False,train
12892,3nkx,False,removed
12893,4wrq,False,train
12894,6f08,False,train
12895,4n7g,False,train
12896,6f09,False,train
12897,4n7y,False,train
12898,4n84,False,train
12899,5ewz,False,train
12900,1qjb,False,removed
12901,1qja,False,removed
12902,5j31,False,train
12903,2v7d,False,train
12904,1a37,False,train
12905,4bg6,False,train
12906,5jm4,False,train
12907,4qf9,True,train
12908,1vso,True,train
12909,2f35,True,train
12910,5m2v,True,train
12911,4dld,True,train
12912,6fz4,True,removed
12913,4ymb,True,train
12914,3fuz,True,train
12915,2zns,True,train
12916,3fvn,True,train
12917,6sbt,True,removed
12918,3s2v,True,train
12919,5nf5,True,train
12920,2f34,True,train
12921,3fvg,True,train
12922,3gbb,True,train
12923,4e0x,True,train
12924,5neb,True,train
12925,3fv2,True,train
12926,2znu,True,train
12927,2pbw,True,train
12928,2wky,True,train
12929,3fvk,True,train
12930,3gba,True,train
12931,3fv1,True,train
12932,2znt,True,train
12933,2yfa,False,train
12934,3a1t,False,removed
12935,3a1s,False,removed
12936,3h8b,False,train
12937,2xu4,False,train
12938,2xu3,False,train
12939,3bc3,False,train
12940,5mae,False,train
12941,2xu5,False,train
12942,2yj9,False,train
12943,2yjb,False,train
12944,5mqy,False,train
12945,1mhw,False,train
12946,5f02,False,train
12947,5maj,False,train
12948,3h89,False,train
12949,2yjc,False,train
12950,2xu1,False,train
12951,3h8c,False,train
12952,4axm,False,train
12953,3hha,False,train
12954,2yj2,False,train
12955,2yj8,False,train
12956,3hwn,False,train
12957,3of8,False,train
12958,4jin,False,train
12959,3re4,False,train
12960,3s9e,False,train
12961,4nwd,False,train
12962,6f29,False,train
12963,6f28,False,train
12964,4nwc,False,train
12965,3u93,False,train
12966,5o4f,False,train
12967,4igr,False,val
12968,4g8n,False,train
12969,5nf6,False,train
12970,3u92,False,train
12971,4e0w,False,train
12972,3znc,False,train
12973,3uh2,False,train
12974,4li7,False,train
12975,4krs,False,train
12976,4k4f,False,train
12977,4dvi,False,train
12978,4n3r,False,train
12979,4li6,False,val
12980,3udd,False,train
12981,4msk,False,train
12982,4n4t,False,train
12983,5ety,False,train
12984,4k4e,False,train
12985,4uw1,False,train
12986,4uuh,False,train
12987,3uh4,False,train
12988,5ece,False,train
12989,4i9i,False,train
12990,4li8,False,train
12991,6qxu,False,removed
12992,4n4v,False,train
12993,4msg,False,train
12994,4mt9,False,train
12995,6ueg,False,test
12996,1nde,False,train
12997,2qtu,False,train
12998,2z4b,False,train
12999,2jj3,False,train
13000,2i0g,False,train
13001,2q88,False,train
13002,2q89,False,train
13003,2vmc,False,train
13004,2vmd,False,train
13005,4lar,False,train
13006,3gm0,False,train
13007,3gkz,False,train
13008,4gqp,False,train
13009,4jgv,False,train
13010,3v3q,False,train
13011,4bi6,False,train
13012,4bi7,False,train
13013,4bt5,False,train
13014,4bt3,False,train
13015,4bt4,False,train
13016,5yas,False,train
13017,4yas,False,train
13018,5ave,False,train
13019,5avf,False,train
13020,6g98,False,train
13021,6g9u,False,train
13022,6fe0,False,train
13023,5fl4,False,train
13024,5fl6,False,train
13025,5fl5,False,train
13026,6fe1,False,train
13027,5ikb,False,train
13028,5joh,False,train
13029,5m5q,False,train
13030,5jog,False,train
13031,5y6f,False,removed
13032,5y6g,False,removed
13033,1aw1,False,train
13034,1njt,False,train
13035,1nju,False,train
13036,1nkm,False,train
13037,1wht,False,train
13038,1xnx,False,train
13039,2csm,False,train
13040,2xdl,True,train
13041,6cyh,True,test
13042,2xdk,True,train
13043,6cyg,True,test
13044,3ft5,True,train
13045,6olx,True,test
13046,6n8x,True,test
13047,2xht,True,train
13048,4jql,True,train
13049,5vyy,True,val
13050,2xdx,True,train
13051,2xjj,True,train
13052,2xhx,True,train
13053,2fwy,True,train
13054,2fwz,True,train
13055,3ft8,True,train
13056,2xjg,True,train
13057,2xhr,True,train
13058,2xjx,True,train
13059,2xab,True,train
13060,3l6h,False,train
13061,3tf7,False,train
13062,4b5w,False,val
13063,4b5t,False,train
13064,4b5s,False,train
13065,4fs3,False,train
13066,4u82,False,train
13067,4ykk,False,train
13068,4ykj,False,train
13069,6iou,False,removed
13070,6ios,False,removed
13071,6ior,False,removed
13072,6iot,False,removed
13073,1p57,False,train
13074,1o5e,False,train
13075,1o5f,False,train
13076,1qkn,False,train
13077,2j7x,False,val
13078,2jfz,False,train
13079,2w4i,False,train
13080,3bxh,False,train
13081,3bxg,False,train
13082,3bxe,False,train
13083,3bxf,False,train
13084,4xxh,False,val
13085,6n54,False,removed
13086,6n55,False,test
13087,6n53,False,test
13088,1b74,False,train
13089,4x8s,False,train
13090,4x8t,False,train
13091,4x8u,True,train
13092,2flb,False,train
13093,2flr,False,train
13094,4zxy,False,train
13095,1w0y,True,train
13096,1w2k,True,train
13097,2f9b,False,train
13098,5tqe,False,train
13099,4jzf,False,train
13100,4x8v,True,train
13101,1wqv,False,train
13102,1wtg,False,train
13103,2aei,False,train
13104,2bz6,True,train
13105,4ng9,False,train
13106,1wun,False,train
13107,1wv7,False,train
13108,4na9,False,train
13109,2zzu,False,train
13110,2zp0,False,train
13111,5u6j,False,train
13112,2c4f,False,train
13113,4jyv,False,train
13114,4nga,False,train
13115,1wss,False,train
13116,4yt6,False,val
13117,4jyu,False,train
13118,1z6j,False,train
13119,1dva,False,train
13120,4zxx,False,train
13121,4isi,False,train
13122,4jze,False,train
13123,4jzd,False,train
13124,5tqf,False,train
13125,1w7x,True,train
13126,2b7d,False,train
13127,4ish,False,val
13128,4yt7,False,train
13129,5l30,False,train
13130,5tqg,False,train
13131,5l2y,False,train
13132,5l2z,False,val
13133,2y5h,False,train
13134,2j94,False,train
13135,2bok,False,train
13136,2xc0,False,train
13137,2uwp,False,train
13138,2y5g,False,val
13139,1xka,False,train
13140,2vwl,False,train
13141,2vwm,False,train
13142,5k0h,False,train
13143,1lpg,False,train
13144,1g2l,False,train
13145,2j2u,False,train
13146,1fax,False,train
13147,2ei6,False,train
13148,1g2m,False,train
13149,2vwo,False,train
13150,1lpk,False,val
13151,1lpz,False,train
13152,3liw,False,train
13153,1v3x,False,train
13154,1f0r,False,train
13155,1f0s,False,train
13156,1nfu,False,train
13157,2bmg,False,train
13158,1wu1,True,train
13159,2ra0,False,train
13160,2j34,False,train
13161,2xbx,False,train
13162,4y79,False,train
13163,2xbw,False,train
13164,2vwn,False,train
13165,3iit,False,train
13166,2xc4,False,train
13167,2y80,False,train
13168,1lqd,False,train
13169,3ens,False,train
13170,2jkh,False,train
13171,3kqe,False,train
13172,2vvu,False,train
13173,3q3k,False,train
13174,3hpt,False,train
13175,2vvv,False,train
13176,2cji,False,train
13177,3cen,True,train
13178,3sw2,False,train
13179,2uwl,False,train
13180,3k9x,False,train
13181,2j95,False,train
13182,2y82,False,train
13183,2xbv,False,train
13184,3kl6,True,train
13185,2vh0,False,train
13186,2boh,False,train
13187,1nfx,False,train
13188,2vvc,False,train
13189,3kqc,False,train
13190,2y7z,False,train
13191,4a7i,False,train
13192,2y81,False,train
13193,2uwo,False,train
13194,2wyg,False,train
13195,2y5f,False,train
13196,2p93,False,train
13197,4btt,False,train
13198,1nfy,False,train
13199,2y7x,False,train
13200,1nfw,False,train
13201,1mq5,False,train
13202,2j4i,False,train
